title,company,link,requirements,,,
Databricks Unified Data Analytics Platform Engineer- Cebu,Accenture in the Philippines,https://ph.linkedin.com/jobs/view/databricks-unified-data-analytics-platform-engineer-cebu-at-accenture-in-the-philippines-4330763244?position=7&pageNum=17&refId=6mO1qb734H%2FTEgflRzanSA%3D%3D&trackingId=MlkXDRmWZ70fJ4eV8W51ag%3D%3D,"Excellent programming and debugging skills in Python.
Strong hands-on experience with PySpark to build efficient data transformation and validation logic.
Must be proficient in at least one cloud platform: AWS, GCP, or Azure.
Create modular dbx functions for transformation, PII masking, and validation logic — reusable across DLT and notebook pipelines.
Implement ingestion patterns using Auto Loader with checkpointing and schema evolution for structured and semi-structured data.
Build secure and observable DLT pipelines with DLT Expectations, supporting Bronze/Silver/Gold medallion layering.
Configure Unity Catalog: set up catalogs, schemas, user/group access, enable audit logging, and define masking for PII fields.
Enable secure data access across domains and workspaces via Unity Catalog External Locations, Volumes, and lineage tracking.
Access and utilize data assets from the Databricks Marketplace to support enrichment, model training, or benchmarking.
Collaborate with data sharing stakeholders to implement Delta Sharing — both internally and externally.
Integrate Power BI/Tableau/Looker with Databricks using optimized connectors (ODBC/JDBC) and Unity Catalog security controls.
Build stakeholder-facing SQL Dashboards within Databricks to monitor KPIs, data pipeline health, and operational SLAs.
Prepare GenAI-compatible datasets: manage vector embeddings, index with Databricks Vector Search, and use Feature Store with MLflow.
Package and deploy pipelines using Databricks Asset Bundles through CI/CD pipelines in GitHub or GitLab.
Troubleshoot, tune, and optimize jobs using Photon engine and serverless compute, ensuring cost efficiency and SLA reliability.
Experience with cloud-based services relevant to data engineering, data storage, data processing, data warehousing, real-time streaming, and serverless computing.
Hands on Experience in applying Performance optimization techniques
Understanding data modeling and data warehousing principles is essential.
Good to Have:
Certifications: Databricks Certified Professional or similar certifications.
Machine Learning: Knowledge of machine learning concepts and experience with popular ML libraries.
Knowledge of big data processing (e.g., Spark, Hadoop, Hive,Kafka)
Data Orchestration: Apache Airflow.
Knowledge of CI/CD pipelines and DevOps practices in a cloud environment.
Experience with ETL tools like Informatica, Talend, Matillion, or Fivetran.
Familiarity with dbt (Data Build Tool)",,,
AI Applications Developer,JPMorganChase,https://ph.linkedin.com/jobs/view/ai-applications-developer-at-jpmorganchase-4447210337?position=8&pageNum=17&refId=6mO1qb734H%2FTEgflRzanSA%3D%3D&trackingId=WFgv%2BgwEJ5lN7iEGwlKiWw%3D%3D,"Required Qualifications, Capabilities, And Skills
Professional experience building and deploying modern applications in a production environment
Hands-on Python development experience, including writing maintainable, testable code
Demonstrated experience building intelligent applications using large language models, including prompt design and systematic evaluation
Demonstrated experience implementing agent frameworks (for example, Google Agent Development Kit or similar)
Demonstrated experience with retrieval-augmented generation solutions (indexing, retrieval strategies, grounding, and citations)
Hands-on experience with containerized development and deployment (for example, Docker and orchestration platforms)
Hands-on experience with Amazon Web Services core services for data and application workloads (for example, managed compute, storage, databases, and serverless)
Strong understanding of secure development practices, including identity and access controls and data handling principles
Ability to translate ambiguous business problems into technical designs, milestones, and measurable outcomes
Strong analytical and problem-solving skills, including root-cause analysis in production systems
Preferred Qualifications, Capabilities, And Skills
Experience deploying and operating solutions on Kubernetes (for example, Amazon Elastic Kubernetes Service)
Experience with Amazon Bedrock or similar managed model platforms and orchestration patterns
Experience building data pipelines and analytics workflows (for example, AWS Glue and Amazon Athena)
Experience with relational database design and performance tuning (for example, Amazon Relational Database Service)
Experience implementing model fine-tuning or adaptation techniques with clear evaluation and governance
Experience partnering with risk, controls, privacy, and compliance teams on model-enabled products
Experience mentoring engineers and establishing team development standards and reusable patterns
Preferred experience supporting more than one Line of Business.",,,
AI Product Engineer [Microsoft Power Platform] POOL,ConnectOS,https://ph.linkedin.com/jobs/view/ai-product-engineer-microsoft-power-platform-pool-at-connectos-4440402692?position=9&pageNum=17&refId=6mO1qb734H%2FTEgflRzanSA%3D%3D&trackingId=%2FvsNKmweBL3MRwGGbXgNTw%3D%3D,"What are we looking for?
We are seeking an AI Product Analyst to drive the next iteration of an AI-powered customer response system. The system automates quote generation for equipment enquiries, and we need someone who can improve its intelligence over time - making it smarter about availability, pricing, and customer context.
This is a hands-on role that blends data engineering, experimentation, and AI/LLM skills. You will work closely with business stakeholders, run iterative experiments, and continuously refine the system based on feedback and data. The ideal candidate is curious, pragmatic, structured in their thinking, and comfortable operating in ambiguity.
What we are looking for?
Systems thinking and structured execution - ability to see how pieces connect, decompose problems into chunks, and maintain disciplined ways of working (plans, notes, status updates, stakeholder alignment)
Experience with data platforms such as Microsoft Fabric, Azure Synapse, Databricks, or ClickHouse - ability to pull, transform, and consolidate data from multiple sources
Proficiency in SQL and at least one programming language (Python preferred)
Foundational experience with machine learning (prediction, classification) - you will apply this as the system matures beyond rules-based logic
Familiarity with Microsoft Power Platform (Power Apps, Power Automate) and ideally Copilot Studio
Understanding of AI/LLM concepts: system prompts, context engineering, grounding, and prompt design
Experience designing and running experiments (A/B testing, hypothesis validation, iterative improvement)
Strong communication skills - ability to work directly with business stakeholders and translate technical concepts
Nice to Have:
Comfortable working autonomously in an ambiguous, fast-moving environment
Background in equipment hire, rental, logistics, or similar operational domains
Familiarity with pricing optimization or revenue management concepts
Experience working with Australian clients or in Australian time zones
What will you do?
Build and maintain a flexible data layer: Consolidate data from multiple backend systems into a unified view using tools like Microsoft Fabric or ClickHouse. Create flag tables and calculated fields that enable rapid rule changes without developer dependency.
Implement and refine business logic: Translate business rules (such as equipment availability, status flags, date calculations, and pricing logic) into working algorithms. Start with rules-based approaches, then progressively add sophistication through machine learning and predictive models as the system matures.
Run experiments and measure impact: Design and execute A/B tests to validate hypotheses around availability rules, pricing strategies, and response quality. Track metrics, analyse results, and iterate based on evidence.
Work within Power Platform and Copilot Studio: Connect data sources and business logic to existing AI tools built on Microsoft Power Platform. Understand how to configure and extend Copilot Studio solutions.
Improve AI/LLM outputs: Apply context engineering and prompt design to improve the quality of AI-generated responses. Understand system prompts, grounding, and how to tune LLM behaviour for business outcomes.
Maintain structured ways of working: Decompose complex problems into manageable chunks. Maintain clear documentation of plans, experiment notes, status updates, and evolving thinking. Follow a disciplined rhythm of plan → do → learn → next. Keep stakeholders aligned through regular communication - no surprises.
Partner with business stakeholders: Participate in fortnightly check-ins with operational teams. Gather feedback, explain trade-offs, and translate business needs into technical experiments. Communicate progress clearly and build trust through delivery.",,,
AI / ML Engineer,Accenture in the Philippines,https://ph.linkedin.com/jobs/view/ai-ml-engineer-at-accenture-in-the-philippines-4404440780?position=1&pageNum=20&refId=0%2BPHt4Q7Qp1ATIwFqXD9yA%3D%3D&trackingId=hARUyOexATI0KO3Cn1ll4w%3D%3D,"Professional & Technical Skills: - Required Skill: Expert proficiency in AI Architecture. 
- Strong understanding of AI model deployment and integration within cloud and on-premises environments.
 - Experience in designing scalable AI pipelines and production-grade AI systems. 
- Familiarity with generative AI models and their practical applications. 
- Proficient in deep learning frameworks and neural network architectures. 
- Ability to optimize AI solutions for performance and reliability. Additional Information: 
- The candidate should have minimum 3 years of experience in AI Architecture. 
- This position is based at our Manila office. Minimum 3 year(s) of experience is required",,,
Application Developer,Accenture in the Philippines,https://ph.linkedin.com/jobs/view/application-developer-at-accenture-in-the-philippines-4328039785?position=2&pageNum=20&refId=0%2BPHt4Q7Qp1ATIwFqXD9yA%3D%3D&trackingId=hQU0XVmk3wFV4NxLWAloXA%3D%3D,"Qualifications 
Hands-on experience with Semantic Kernel, LangChain, or similar agentic frameworks.
 Strong background in Azure AI services, including Azure OpenAI and Azure Functions. 
Proficient in Python and orchestration logic for multi-step workflows. 
Solid understanding of LLMs, prompt chaining, and autonomous agent design. 
Excellent analytical, problem-solving, and collaboration skills. 
Preferred Skills Experience with vector search, memory stores, and tool integration for agents. 
Familiarity with Microsoft Copilot extensibility and plugin development. Knowledge of MLOps and observability practices for agentic systems. 
Microsoft certifications (e.g., Azure AI Engineer Associate or Semantic Kernel Developer) are a plus. Minimum 3 year(s) of experience is required",,,
Data Engineer,Bridgit,https://ph.linkedin.com/jobs/view/data-engineer-at-bridgit-4430991909?position=4&pageNum=20&refId=0%2BPHt4Q7Qp1ATIwFqXD9yA%3D%3D&trackingId=Z4N7VncBO6dOaohy39NIrw%3D%3D,"Must-Have Skills
3 to 5+ years of experience in data engineering projects spanning batch and streaming data workloads.
Strong Python proficiency, including a strong command of NumPy, Pandas, and related data-processing libraries.
Strong SQL skills â€” capable of building efficient, production-grade transformations and analytical models.
Proven experience with AWS + Databricks, particularly in Delta Lake or Lakehouse environments.
Strong understanding of data modeling (Star/Snowflake), Medallion architecture (Bronzeâ€“Silverâ€“Gold), and incremental/CDC design patterns.
Hands-on experience with ETL/ELT orchestration (Azure Data Factory, Fabric Pipelines, or equivalent).
Proficient with Git for version control, branching strategies, and CI/CD integration â€” this is essential.
Excellent communication, documentation, and stakeholder collaboration skills.
Good-to-Have Skills
Familiarity with AI-assisted development tools such as Cursor, GitHub Claude, or similar productivity-enhancing environments.
Exposure to Power BI, Fabric Data Warehouse, and Semantic Models (DAX).
Knowledge of data governance, lineage, and data quality frameworks.
Experience with data platforms built in AWS.
Understanding of DevOps principles and cloud cost optimization for data workloads.
Experience integrating machine learning models or LLM-based workflows into data pipelines.",,,
Snowflakes Data Engineers,Accenture in the Philippines,https://ph.linkedin.com/jobs/view/snowflakes-data-engineers-at-accenture-in-the-philippines-4447676933?position=5&pageNum=20&refId=0%2BPHt4Q7Qp1ATIwFqXD9yA%3D%3D&trackingId=43quh%2FXksF7G5dBivYRLuA%3D%3D,"Required Qualifications and Certifications:
2+ years of experience as a Snowflake Lead or Data Engineer
Good command of Snowflake internals, including performance tuning, clustering, caching
Good Knowledge of SQL, Snowflake scripting, and at least any one cloud platforms (AWS, Azure, or GCP)
Knowledge of Advanced Features like dynamic tables, Snow pipe streaming, Snowflake Cortex AI etc
Good communication skills with the ability to bridge technical and business discussions
Certifications: SnowPro Core Certified.",,,
Analytics Engineer,GHD,https://ph.linkedin.com/jobs/view/analytics-engineer-at-ghd-4436537286?position=6&pageNum=20&refId=0%2BPHt4Q7Qp1ATIwFqXD9yA%3D%3D&trackingId=mldHqg7E9Jjz%2FPlYVRMdeQ%3D%3D,"Who are we looking for?
An
Analytics Engineer
to join the IS Data & Analytics team.
This role’s primary function will be in data transformation & modelling, data quality & reliability, stakeholder enablement and engineering practice.
Key Responsibilities
Design, build, and maintain data models and Power BI semantic models across the bronze, silver, and gold layers in Microsoft Fabric, using SQL (dbt) and notebooks
Write tests to check data quality and integrity, and fix data problems
Collaborate with data scientists, data analysts, and business analysts to understand data requirements and transform raw data into actionable insights
Take part in code reviews and contribute to the continuous improvement of engineering standards and best practices
Optimize performance to support efficient, scalable, and reliable data pipelines
To be considered for this role, we are looking for someone with:
Bachelor’s degree in Computer Science, Information Systems, Data Analytics, or any related discipline.
3–5 years of experience in analytics engineering, data engineering, or BI / data warehouse work, with experience delivering at least two full-cycle data analytics projects
Strong SQL skills and a good understanding of data modelling (star schemas, fact and dimension tables, slowly changing dimensions)
Hands-on Microsoft Fabric across the medallion architecture (Lakehouse, Warehouse, Dataflow Gen2, notebooks) or a similar tool such as Databricks, Synapse, or Snowflake with dbt.
Semantic models & DAX for Power BI (measures, relationships, row-level security)
Software engineering practice: Git for version control, peer review, using CI/CD pipelines, and producing modular, reusable code
Turning business needs into clear, documented metric/KPI definitions and data contracts, and into scalable analytics solutions
Clear communication, in writing and speaking, with both technical and business stakeholders
Highly Desireable
Python/ PySpark and Power Query for larger data job
Data quality & testing: automated data tests, validation/expectations, and reconciliation
Some experience with performance tuning and Fabric cost / capacity
Familiarity with governance tools (Microsoft Purview), data lineage, and handling personal data (PII)
Orchestration with Data Factory pipelines and workflow scheduling
Nice To Have
KQL and real time analytics (Eventhouse / RIT)
Basic AI/ ML Knowledge and preparing data for machine learning
Other Azure Tools: ADLS, Azure SQL, Key Vault, Azure DevOps
Work Schedule:
Monday to Friday / 8:00am to 5:00pm
This job offer can be based either in Makati City, Quezon City or Cebu office, depending on your home base/ location.
Our Hybrid Work Model
Be part of the dynamic culture! Our workplace thrives on a hybrid model, combining in-office collaboration and flexibility. Join us in office, three days a week to contribute, connect and excel in our vibrant environment.
Applicants must be a Filipino Citizen or have the right to work in the Philippines.
We respectfully ask that no agency resumes be presented at this stage.",,,
AI Architecture,Accenture in the Philippines,https://ph.linkedin.com/jobs/view/ai-architecture-at-accenture-in-the-philippines-4448757866?position=7&pageNum=20&refId=0%2BPHt4Q7Qp1ATIwFqXD9yA%3D%3D&trackingId=d5jdRGVYw43w3QhdUBFpLg%3D%3D,"Professional & Technical Skills:
Required Skill: Expert proficiency in AI Architecture.
Strong understanding of machine learning algorithms and their applications.
Experience with cloud-based AI services and deployment strategies.
Proficiency in programming languages such as Python and R.
Familiarity with data processing frameworks and tools.
Experience in developing and deploying deep learning models.
Additional Information:
The candidate should have minimum 7 years of experience in AI Architecture.
This position is based at our Manila office.",,,
AI Ops Engineer - 7459,Cambridge University Press & Assessment,https://ph.linkedin.com/jobs/view/ai-ops-engineer-7459-at-cambridge-university-press-assessment-4448733986?position=8&pageNum=20&refId=0%2BPHt4Q7Qp1ATIwFqXD9yA%3D%3D&trackingId=pNodk%2FjBD8KMeKlEOlAkng%3D%3D,"What makes you the ideal candidate for this role?
An ideal candidate has the following qualities:
Proven experience in AI software development or system administration
Experience of Python
Proven Dev/ML Ops or similar experience and are keen to translate this experience into the generative AI arena.
Working understanding of AI solutions and implementation requirements
Strong understanding of the direction of travel of emergent AI capabilities
Knowledge of software development approaches, technologies and methodologies
Knowledge of software security principles, protocols and standards
Strong understanding of Cloud Ecosystems
Good understanding of No-Code deployment and operating models
Good understanding of Prompt Flow Engineering
Are you driven by desire to be part of a globally renowned institution that celebrates innovation, embraces inclusion, and empowers learners? Then, we invite you to Pursue your Potential with us.
Only applications received through the system will be reviewed on a rolling basis. The vacancy may close once sufficient applications are received. Therefore, if you are interested, tailor-fit your CV (advantageous if you submit one with a Cover Letter) and submit as early as possible.
Please ensure to upload correct and updated details and documents as these cannot be changed once submitted. Learn more about our hiring process by going through our
Candidate Application Guide
.
#PursuingPotential #CambridgeManila",,,
"Manager, AI Research & Development",Maya,https://ph.linkedin.com/jobs/view/manager-ai-research-development-at-maya-4405988512?position=9&pageNum=20&refId=0%2BPHt4Q7Qp1ATIwFqXD9yA%3D%3D&trackingId=ii3wpzl%2FZqdkGz%2BElBZFQQ%3D%3D,"What You Need to Succeed:
A Master’s degree or PhD in a quantitative field such as Computer Science, Statistics, Mathematics, or a related discipline.
Advance experience in data science, AI, or a closely related field.
Extensive experience leading and high-performing technical or research teams.
A demonstrated history of delivering AI or data science initiatives that produced meaningful business outcomes in fast-moving environments.
Broad technical depth across modern AI domains (e.g. large language models, speech or audio AI, optimisation and decision science, causal methods, or neuro-symbolic approaches).
Strong analytical thinking and problem-solving skills, with the confidence to challenge standard approaches and design better systems when needed.
The ability to balance innovation with responsible AI practices, regulatory requirements, and organisational standards.
Research output such as conference papers, workshop contributions, or pre-prints at recognised AI or ML venues is a strong advantage.",,,
Machine Learning Operations Expert,Globe Telecom,https://ph.linkedin.com/jobs/view/machine-learning-operations-expert-at-globe-telecom-4434981492?position=10&pageNum=20&refId=0%2BPHt4Q7Qp1ATIwFqXD9yA%3D%3D&trackingId=VmWfy5Yk9qIUrnbE%2Box%2B6w%3D%3D,"Requirements
Experience in machine learning, data science, or software engineering roles.
Experience in MLOps, DevOps, or similar roles, with a focus on model deployment and operationalization
Proven track record of managing projects and leading teams.
Knowledge of data privacy regulations and best practices in model governance and security.
Willingness to continuously learn and adapt to new technologies and methodologies in the MLOps domain.
Bachelor's or Master's degree in Computer Science, Engineering, Data Science, or a related field.
Soft Skills
Excellent communication and interpersonal skills, with the ability to collaborate with cross-functional teams and translate technical concepts into business terms.
Strong problem-solving abilities and analytical thinking
Hard Skills
Proficiency in programming languages such as Python, R, or Java.
Experience with cloud platforms (AWS, Azure, Google Cloud) and containerization technologies (Docker, Kubernetes).
Strong understanding of CI/CD pipelines, version control (e.g., Git), and infrastructure as code (IaC).",,,
Salesforce CRM Analytics Specialist,Accenture in the Philippines,https://ph.linkedin.com/jobs/view/salesforce-crm-analytics-specialist-at-accenture-in-the-philippines-4328170330?position=1&pageNum=22&refId=h%2FKIvwozT8G7xPxNSHDypA%3D%3D&trackingId=ZQ1p5AVYVjbJ75eIVBNA8A%3D%3D,"Qualifications
Education
Bachelor’s degree in Computer Science, Information Technology, Business Analytics, Data Science, or a related field (or equivalent practical experience).
Salesforce & Analytics Experience
Strong hands-on experience with Salesforce CRM Analytics (formerly Tableau CRM / Einstein Analytics).
Experience building dashboards, lenses, datasets, dataflows, and recipes.
Solid understanding of Salesforce data models, objects, and relationships.
Hands-on exposure to Salesforce Einstein AI capabilities, including predictive insights and analytics-driven automation.
AI & Advanced Analytics
Experience applying AI or predictive analytics concepts within Salesforce (e.g., forecasting, scoring, trend prediction, anomaly detection).
Ability to interpret AI outputs and convert them into actionable business insights.
Understanding of responsible AI principles, data bias considerations, and model limitations.
Data Integration & ETL
Experience with ETL and integration tools such as Data Loader, MuleSoft, Talend, Jitterbit, or similar platforms.
Knowledge of Salesforce data import/export, data migration, and integration strategies.
Querying & Data Analysis
Strong proficiency in SOQL and SQL for querying, analysis, and optimization.
Ability to work with large, complex datasets and ensure performant analytics solutions.
Cloud & Platform Knowledge
Familiarity with cloud platforms such as AWS, Azure, or Google Cloud Platform (GCP) is a plus.
Experience integrating cloud data sources with Salesforce analytics environments is preferred.
Skills & Competencies
Analytical & AI-Driven Thinking: Strong ability to analyze data and leverage AI insights to solve business problems.
Problem Solving: Proven ability to design analytics and AI solutions for complex use cases.
Communication: Ability to clearly explain analytics findings and AI insights to technical and non-technical audiences.
Collaboration: Strong partnership skills when working with cross-functional teams.
Attention to Detail: High standards for data accuracy, visualization clarity, and solution quality.
Adaptability: Commitment to continuous learning in Salesforce analytics, AI capabilities, and industry best practices.
Time & Priority Management: Ability to manage multiple analytics initiatives with minimal supervision.
Tools & Technologies
Salesforce CRM Analytics (Tableau CRM, Einstein Analytics) – Required
Salesforce Einstein AI – Required
SOQL & SQL – Required
Salesforce Data Loader and data management tools – Required
ETL & Integration Tools (MuleSoft, Talend, Jitterbit, SSIS) – Preferred
Tableau, Power BI, or similar BI tools – Preferred
Cloud Platforms (AWS, Azure, GCP) – Preferred
Additional Skills (Optional But Beneficial)
Salesforce Certifications (Administrator, Platform App Builder, CRM Analytics & Einstein Discovery, Data Architecture & Management).
Experience with advanced data visualization and storytelling.
Exposure to AI governance, model monitoring, or analytics enablement programs.
Proficiency in Agentforce, Cloud 360, and D360, with the ability to leverage these platforms to optimize customer engagement, data integration, and end-to-end service management.
#",,,
Salesforce CRM Analytics Specialist,Accenture in the Philippines,https://ph.linkedin.com/jobs/view/salesforce-crm-analytics-specialist-at-accenture-in-the-philippines-4328180019?position=2&pageNum=22&refId=h%2FKIvwozT8G7xPxNSHDypA%3D%3D&trackingId=eeSorLK65%2BT2DsLx43%2FmTA%3D%3D,"Qualifications
Education
Bachelor’s degree in Computer Science, Information Technology, Business Analytics, Data Science, or a related field (or equivalent practical experience).
Salesforce & Analytics Experience
Strong hands-on experience with Salesforce CRM Analytics (formerly Tableau CRM / Einstein Analytics).
Experience building dashboards, lenses, datasets, dataflows, and recipes.
Solid understanding of Salesforce data models, objects, and relationships.
Hands-on exposure to Salesforce Einstein AI capabilities, including predictive insights and analytics-driven automation.
AI & Advanced Analytics
Experience applying AI or predictive analytics concepts within Salesforce (e.g., forecasting, scoring, trend prediction, anomaly detection).
Ability to interpret AI outputs and convert them into actionable business insights.
Understanding of responsible AI principles, data bias considerations, and model limitations.
Data Integration & ETL
Experience with ETL and integration tools such as Data Loader, MuleSoft, Talend, Jitterbit, or similar platforms.
Knowledge of Salesforce data import/export, data migration, and integration strategies.
Querying & Data Analysis
Strong proficiency in SOQL and SQL for querying, analysis, and optimization.
Ability to work with large, complex datasets and ensure performant analytics solutions.
Cloud & Platform Knowledge
Familiarity with cloud platforms such as AWS, Azure, or Google Cloud Platform (GCP) is a plus.
Experience integrating cloud data sources with Salesforce analytics environments is preferred.
Skills & Competencies
Analytical & AI-Driven Thinking: Strong ability to analyze data and leverage AI insights to solve business problems.
Problem Solving: Proven ability to design analytics and AI solutions for complex use cases.
Communication: Ability to clearly explain analytics findings and AI insights to technical and non-technical audiences.
Collaboration: Strong partnership skills when working with cross-functional teams.
Attention to Detail: High standards for data accuracy, visualization clarity, and solution quality.
Adaptability: Commitment to continuous learning in Salesforce analytics, AI capabilities, and industry best practices.
Time & Priority Management: Ability to manage multiple analytics initiatives with minimal supervision.
Tools & Technologies
Salesforce CRM Analytics (Tableau CRM, Einstein Analytics) – Required
Salesforce Einstein AI – Required
SOQL & SQL – Required
Salesforce Data Loader and data management tools – Required
ETL & Integration Tools (MuleSoft, Talend, Jitterbit, SSIS) – Preferred
Tableau, Power BI, or similar BI tools – Preferred
Cloud Platforms (AWS, Azure, GCP) – Preferred
Additional Skills (Optional But Beneficial)
Salesforce Certifications (Administrator, Platform App Builder, CRM Analytics & Einstein Discovery, Data Architecture & Management).
Experience with advanced data visualization and storytelling.
Exposure to AI governance, model monitoring, or analytics enablement programs.
Proficiency in Agentforce, Cloud 360, and D360, with the ability to leverage these platforms to optimize customer engagement, data integration, and end-to-end service management.
#",,,
Data Engineer (pooling),MicroSourcing,https://ph.linkedin.com/jobs/view/data-engineer-pooling-at-microsourcing-4440302133?position=3&pageNum=22&refId=h%2FKIvwozT8G7xPxNSHDypA%3D%3D&trackingId=dKiscYNWTyFhPW8NNTIKRQ%3D%3D,"What You Need
Non-negotiables
Bachelor’s degree in Computer Science, Information Technology, Engineering, or a related field
3+ years of experience in data engineering or related roles
Strong proficiency in SQL and experience with relational databases (e.g., PostgreSQL, MySQL, SQL Server)
Hands-on experience with data processing frameworks and tools (e.g., Spark, Airflow, dbt, or similar)
Proficiency in at least one programming language such as Python, Java, or Scala
Preferred Skills/expertise
Experience working with cloud data platforms such as AWS, Azure, or GCP
Familiarity with data warehousing solutions (e.g., Snowflake, Redshift, BigQuery)
Understanding of data modeling concepts (e.g., star schema, dimensional modeling)
Experience with streaming technologies (e.g., Kafka)
Experience working in Agile/Scrum development environments
About MicroSourcing
With over 9,000 professionals across 13 delivery centers, MicroSourcing is the pioneer and largest offshore provider of managed services in the Philippines.
Our commitment to 100% YOU
MicroSourcing firmly believes that our company's strength lies in our people's diversity and talent. We are proud to foster an inclusive culture that embraces individuals of all races, genders, ethnicities, abilities, and backgrounds. We provide space for everyone, embracing different perspectives, and making room for opportunities for each individual to thrive.
At MicroSourcing, equality is not merely a slogan – it's our commitment. Our way of life. Here, we don't just accept your unique authentic self - we celebrate it, valuing every individual's contribution to our collective success and growth. Join us in celebrating YOU and your 100%!
For more information, visit https://www.microsourcing.com/
Terms & conditions apply.",,,
Data Management Practitioner,Accenture in the Philippines,https://ph.linkedin.com/jobs/view/data-management-practitioner-at-accenture-in-the-philippines-4435064188?position=4&pageNum=22&refId=h%2FKIvwozT8G7xPxNSHDypA%3D%3D&trackingId=PVVBi4Z1V4YXh%2Fo%2FwoLRtQ%3D%3D,"Professional & Technical Skills: 
- Required Skill: Expert proficiency in Python (Programming Language). 
- Additional Must To Have Skills: Proficiency in Linux, Shell Scripting. 
- Strong understanding of data governance frameworks and data quality management. 
- Experience with scripting and automation to streamline data processing tasks.
 - Familiarity with data security principles and methods to protect sensitive information. 
- Ability to analyze and troubleshoot data-related issues to maintain data integrity. Additional Information: 
- The candidate should have minimum 2 years of experience in Python (Programming Language).
 - This position is based at our Cebu office. 
- Linux Shell Scripting/Bash 1 to 2 years experience Minimum 2 year(s) of experience is required",,,
Data Analyst (pooling),MicroSourcing,https://ph.linkedin.com/jobs/view/data-analyst-pooling-at-microsourcing-4440305053?position=5&pageNum=22&refId=h%2FKIvwozT8G7xPxNSHDypA%3D%3D&trackingId=zXpTsghjxLy%2BlFGbcj3gWg%3D%3D,"What You Need
Non-negotiables
Bachelor’s degree in Statistics, Mathematics, Computer Science, Economics, or a related field
2–4 years of experience in data analysis or business intelligence roles
Strong proficiency in SQL for data querying and manipulation
Experience with data visualization tools (e.g., Power BI, Tableau, Looker)
Proficiency in Microsoft Excel, including advanced formulas and pivot tables
Preferred Skills/expertise
Experience with Python or R for data analysis
Understanding of statistical analysis and data modeling concepts
Familiarity with data warehousing and ETL processes
Experience working with cloud-based data platforms
Experience working in Agile or cross-functional environments
About MicroSourcing
With over 9,000 professionals across 13 delivery centers, MicroSourcing is the pioneer and largest offshore provider of managed services in the Philippines.
Our commitment to 100% YOU
MicroSourcing firmly believes that our company's strength lies in our people's diversity and talent. We are proud to foster an inclusive culture that embraces individuals of all races, genders, ethnicities, abilities, and backgrounds. We provide space for everyone, embracing different perspectives, and making room for opportunities for each individual to thrive.
At MicroSourcing, equality is not merely a slogan – it's our commitment. Our way of life. Here, we don't just accept your unique authentic self - we celebrate it, valuing every individual's contribution to our collective success and growth. Join us in celebrating YOU and your 100%!
For more information, visit https://www.microsourcing.com/
Terms & conditions apply.",,,
Machine Learning Specialist {LLM},NCS Group,https://ph.linkedin.com/jobs/view/machine-learning-specialist-llm-at-ncs-group-4429030488?position=6&pageNum=22&refId=h%2FKIvwozT8G7xPxNSHDypA%3D%3D&trackingId=IFSMoYBGEWF6IkoO3grmWQ%3D%3D,"Minimum Qualifications
Key Requirements: (Must have)
Machine Learning Operations (MLOPS)
With Cloud background- AWS, GCP, Azure, Alibaba etc)
Understanding SQL (Data Pipelines)/ Data Engineering
Containerization (Docker and Kubernetes)
Other Qualifications
Minimum of 2+ years hands-on experience in a production environment covering MLOps, Data Engineering, or Software Engineering.
Demonstrated ability to meet and exceed strict Service Level Agreements (SLAs), especially those related to system uptime, stability, incident response, and resolution.
Experience supporting cloud-hosted ML systems in distributed, high-availability environments.
Knowledge
Strong understanding of model deployment workflows, including model versioning, serving, rollout strategies, and post-deployment validation.
Knowledge of cloud platforms (e.g., AWS Cloud) and their native ML services used for hosting, monitoring, and managing model endpoints.
Familiarity with containerization (Docker) and orchestration (Kubernetes) for scalable ML serving infrastructure.
Understanding of performance monitoring concepts, including latency tracking, model health indicators, and drift signals.
Knowledge of CI/CD processes, configuration templates, and automated operational workflows specific to ML systems.
Skills
Proven expertise in MLOps, specifically managing model deployment, proactive monitoring, incident resolution, and performance tuning.
Ability to write and maintain automation scripts, validation utilities, and operational workflows to support ML pipelines.
Ability to collaborate effectively with DevOps, Data Science, and Platform Engineering teams to improve model reliability and system stability.
Skilled in applying structured software development methodologies (e.g., Agile/Scrum) to support platform enhancements and iterative delivery.
Strong analytical, troubleshooting, and root-cause diagnosis skills in production environments.",,,
